"id_pd","nombre_pd","direccion","nombre_institucional","id_provincia","id_departamento","id_localidad","id_municipio","provincia","departamento","localidad","municipio","mail_institucional","latitud","longitud","horarios","link_facebook","estado"
"371","Gualeguay","Batalla de Cepeda y Bulevar San Juan","PD Gualeguay","AR-E","1445","6052","ERI024","Entre Ríos","Gualeguay","Gualeguay","Gualeguay","","-33.14973831176758","-59.299747467041016","Lunes 08:00 a 12:00 - 15:00 a 18:00 , Martes 08:00 a 12:00 - 15:00 a 18:00 , Miércoles 08:00 a 12:00 - 15:00 a 18:00 , Jueves 08:00 a 12:00 - 15:00 a 18:00 , Viernes 08:00 a 12:00 - 15:00 a 18:00 ","","Activo"
"372","Basavilbaso","Av. Presidente Perón 396","Predio","AR-E","1436","6349","ERI005","Entre Ríos","Uruguay","Basavilbaso","Basavilbaso","basavilbaso@puntodigital.gob.ar","-32.3710888","-58.8780697","Lunes 07:00 a 13:00 - 15:00 a 19:00 , Sábado 14:00 a 19:00 , Domingo 16:00 a 21:00 ","https://www.facebook.com/PuntoDigitalBasavilbaso/","Activo"
"374","Puerto Iguazú","Calle Antartida Argentina 0","Centro Integrador Comunitario","AR-N","1544","8602","MIS059","Misiones","Iguazu","Puerto Iguazu","Puerto Iguazú","puertoiguazu@puntodigital.gob.ar","-25.6183046","-54.5854544","Lunes 08:00 a 12:00 - 14:00 a 18:00 - 14:00 a 00:00 , Martes 08:00 a 12:00 - 14:00 a 18:00 - 14:00 a 00:00 , Miércoles 08:00 a 12:00 - 14:00 a 18:00 - 14:00 a 00:00 , Jueves 16:00 a 20:00 - 16:00 a 00:00 , Viernes 16:00 a 20:00 - 16:00 a 00:00 ","","Activo"
"375","Puerto Esperanza","CALLE CHE GUEVARA Y MALVINAS 0","CENTRO INTEGRADOR COMUNITARIO ","AR-N","1544","8600","MIS032","Misiones","Iguazu","Esperanza","Esperanza","puertoesperanza@puntodigital.gob.ar","-26.0265236","-54.612606","Lunes 08:00 a 12:00 , Martes 08:00 a 12:00 , Miércoles 08:00 a 12:00 , Jueves 08:00 a 12:00 , Viernes 08:00 a 12:00 ","","Activo"
"380","Bandera","Av. Belgrano 199","Centro Integrador Comunitario","AR-G","1616","12041","SGO004","Santiago del Estero","Belgrano","Bandera","Bandera","bandera@puntodigital.gob.ar","-28.88761","-62.2684385","","","Activo"
"381","Rio Hondo","Suipacha 0","Centro Cultural General San Martín","AR-G","1626","12835","SGO078","Santiago del Estero","Rio Hondo","Termas de Rio Hondo","Termas de Río Hondo","termas@puntodigital.gob.ar","-27.498393","-64.863321","","","Activo"
"383","Nueva Esperanza","Av. José Méndez 0","Centro Cultural de Nueva Esperanza","AR-G","1631","12726","SGO057","Santiago del Estero","Pellegrini","Nueva Esperanza","Nueva Esperanza","nuevaesperanza@puntodigital.gob.ar","-26.197185","-64.244110","","","Activo"
"388","Huanguelen","Dr. H. G. Rosa 559","Centro Comercial Industrial de Producción y Servicios","AR-B","1226","605","BUE032","Buenos Aires","Coronel Suarez","Huanguelen","Coronel Suárez","huanguelen@puntodigital.gob.ar","-37.0630233","-61.9394081","","https://www.facebook.com/puntodigitalhuanguelen/","Activo"
"390","Junin","Av. Alvear 0","Centro Integrador Comunitario","AR-B","1257","1135","BUE063","Buenos Aires","Junin","Junin","Junín","junin@puntodigital.gob.ar","-34.5697338","-60.9311978","Lunes 08:00 a 12:00 , Martes 08:00 a 12:00 , Miércoles 08:00 a 12:00 , Jueves 08:00 a 12:00 , Viernes 14:00 a 18:00 ","","Activo"
"392","Pinamar","Av. Bunge 2100","PD Pinamar","AR-B","1292","1761","BUE097","Buenos Aires","Pinamar","Pinamar","Pinamar","pinamar@puntodigital.gob,ar","-37.0980442","-56.8949057","","","Activo"
"393","Bahía Blanca","Garibaldi 149","Club Villa Mitre","AR-B","1203","219","BUE008","Buenos Aires","Bahia Blanca","Bahia Blanca","Bahía Blanca","bahiablanca@puntodigital.gob.ar","-38.730284","-62.248345","","","Activo"
"394","9 de Julio - San Juan","Diagonal Sarmiento s/n","Hogar de día municipal","AR-J","1586","10418","SJU008","San Juan","Nueve de Julio","9 de Julio","Nueve de Julio","","-31.6690568","-68.3903618","","","Activo"
"395","Villa Allende","Av. Saenz Peña .","Biblioteca Municipal Villa Allende","AR-X","1222","2996","CBA381","Córdoba","Colon","Villa Allende","Villa Allende","","-31.2916549","-64.2922879","","","Activo"
"396","Cerri","Juan José Paso 405","Sociedad Italiana XX de Septiembre","AR-B","1203","225","BUE008","Buenos Aires","Bahia Blanca","General Daniel Cerri","Bahía Blanca","cerri@puntodigital.gob.ar","-38.7207744","-62.3944881","","","Activo"
"397","Pilar Bs.As.","Portinari 1591","Multiespacio Encuentro Digital","AR-B","1291","1744","BUE096","Buenos Aires","Pilar","Del Viso","Pilar","pilarbsas@puntodigital.gob.ar","-34.4437231","-58.808549","Martes 08:00 a 19:00 , Miércoles 08:00 a 19:00 , Jueves 08:00 a 19:30 , Viernes 08:00 a 19:00 , Sábado 09:00 a 13:00 , Lunes 08:00 a 19:30 ","","Activo"
"398","San Pedro","Hermanos Indios 2190","CIC","AR-B","1313","2090","BUE118","Buenos Aires","San Pedro","San Pedro","San Pedro","sanpedro@puntodigital.gob.ar","-33.6805699","-59.6842781","","","Activo"
"399","La Plata Modernización","Av. 32 99","Secretaria municipal de Modernización","AR-B","1260","1195","BUE066","Buenos Aires","La Plata","Tolosa","La Plata","laplatamodernizacion@puntodigital.gob.ar","-34.8899937","-57.9582505","Lunes 08:00 a 18:00 , Martes 08:00 a 18:00 , Miércoles 08:00 a 18:00 , Jueves 08:00 a 18:00 , Viernes 08:00 a 18:00 ","","Activo"
"402","Trenque Lauquen","Almirante Brown 35 bis","Chalet de los Ingleses","AR-B","1321","2235","BUE126","Buenos Aires","Trenque Lauquen","Trenque Lauquen","Trenque Lauquen","trenquelauquen@puntodigital.gob.ar","-35.9643126","-62.7337631","","https://www.facebook.com/Punto-Digital-Trenque-Lauquen-133571330606628/","Activo"
"403","Rivadavia (SJ)","Av. Libertador Gral. San Martín 5416","Edificio Municipal Rivadavia","AR-J","1589","10451","SJU011","San Juan","Rivadavia","Rivadavia","Rivadavia","rivadaviasanjuan@puntodigital.gob.ar","-31.5303731","-68.5939546","","","Activo"
"404","Ullum","Ullumpa s/n","Edificio Municipal Ullum","AR-J","1594","10485","SJU016","San Juan","Ullum","Villa Ibañez","Ullum","ullum@puntodigital.gob.ar","-31.471375","-68.746006","","","Activo"
"405","Calingasta","San Martin s/n","CIC Tamberias","AR-J","1581","10338","SJU003","San Juan","Calingasta","Tamberias","Calingasta","calingasta@puntodigital.gob.ar","-31.457521","-69.420368","","","Activo"
"406","Funes","Av. Rosario 1977","Punto Digital Funes","AR-S","1684","11475","SFE129","Santa Fe","Rosario","Funes","Funes","funes@puntodigital.gob.ar","-32.9151446","-60.8142841","","","Activo"
"407","Parque Educativo Zona Sur","Ballesteros s/n","Parque Educativo Zona Sur","AR-X","1406","2940","CBA100","Córdoba","Capital","Cordoba","Córdoba","parqueeducativosur@puntodigital.gob.ar","-31.467569","-64.234258","","","Activo"
"408","Gral. Viamonte","Ricardo Balbin 750","Gral. Viamonte","AR-B","1250","1041","BUE056","Buenos Aires","General Viamonte","Los Toldos","General Viamonte","generalviamonte@puntodigital.gob,ar","-35.005865","-61.0518134","","https://www.facebook.com/puntodigitallostoldos/","Activo"
"409","San Isidro","Tomás de Anchorena 2665","Casa del Joven San Francisco de Asis","AR-B","1310","2041","BUE115","Buenos Aires","San Isidro","Boulogne Sur Mer","San Isidro","sanisidro@puntodigital.gob,ar","-34.4986932","-58.5881931","","","Activo"
"410","Olavarría","Riobamba 2949","Centro Cultural San José","AR-B","1299","1859","BUE090","Buenos Aires","Rivadavia","America","Olavarría","olavarria@puntodigital.gob.ar","-36.9","-60.2833","","https://www.facebook.com/olavarriapuntodigital/","Activo"
"411","Mendoza capital","Potrerillos sin número","Rama","AR-M","1525","8030","MZA011","Mendoza","Capital","5A. Seccion","Mendoza","mendozacapital@puntodigital.gob,ar","-32.874","-68.876","","","Activo"
"412","San Carlos","San Martin 520","CIC Chilecito","AR-M","1527","8278","MZA013","Mendoza","San Carlos","San Carlos","San Carlos","sancarlos@puntodigital.gob.ar","-33.774","-69.049","","","Activo"
"413","Guaymallén","Av. Bandera de los Andes 7713","PD Guaymallén","AR-M","1517","8074","MZA003","Mendoza","Guaymallen","Guaymallen","Guaymallén","guaymallen@puntodigital.gob.ar","-32.9146393","-68.7545899","","","Activo"
"414","General Belgrano","Av. San Martín y Juan E. de la Fuente","General Belgrano","AR-B","1239","856","BUE045","Buenos Aires","General Belgrano","General Belgrano","General Belgrano","generalbelgrano@puntodigital.gob.ar","-35.7684659","-58.4981121","Lunes 17:00 a 20:00 - 09:00 a 13:00 , Martes 17:00 a 20:00 - 09:00 a 13:00 , Miércoles 17:00 a 20:00 - 09:00 a 13:00 , Jueves 17:00 a 20:00 - 09:00 a 13:00 , Viernes 17:00 a 20:00 - 09:00 a 13:00 , Sábado 17:00 a 20:00 - 09:00 a 13:00 ","https://www.facebook.com/puntodigitalgb/","Activo"
"415","General Guido","General San Martín 347","General Guido","AR-B","1240","870","BUE046","Buenos Aires","General Guido","General Guido","General Guido","generalguido@puntodigital.gob.ar","-36.6417591","-57.7935984","","","Activo"
"416","Chascomús","Bulevar 2 y calle 5","Chascomús","AR-B","1220","669","BUE025","Buenos Aires","Chascomus","Chascomus","Chascomús","chascomus@puntodigital.gob.ar","-37.6551554","-57.6694225","","https://www.facebook.com/PDChascomus/","Activo"
"417","La Juanita","Juan B. Justo 4650","Cooperativa La Juanita","AR-B","1259","1152","BUE065","Buenos Aires","La Matanza","Gregorio de Laferrere","La Matanza","lajuanita@puntodigital.gob.ar","-34.7428614","-58.6186238","","","Activo"
"418","Lanús - Casa del Futuro","Pje Aguirre","Casa del Futuro","AR-B","1261","1166","BUE067","Buenos Aires","Lanus","Lanus Oeste","Lanús","lanuscdf@puntodigital.gob.ar","-34.6777382","-58.4340286","","","Activo"
"419","Lanús NIDO","Pitagoras 4550","NIDO","AR-B","1261","1167","BUE067","Buenos Aires","Lanus","Monte Chingolo","Lanús","lanusnido@puntodigital.gob.ar","-34.728690","-58.350705","Lunes 08:00 a 21:00 , Martes 08:00 a 21:00 , Miércoles 08:00 a 21:00 , Jueves 08:00 a 21:00 , Viernes 08:00 a 21:00 ","","Activo"
"422","La Paz","Belgrano 2000","Biblioteca Publica Municipal Enrique Dussel","AR-M","1519","8104","MZA005","Mendoza","La Paz","La Paz","La Paz","","-33.4618915","-67.5534457","","","Próximamente"
"423","Humahuaca","Tucumán","CETC","AR-Y","1467","7208","JUJ024","Jujuy","Humahuaca","Humahuaca","Humahuaca","humahuaca@puntodigital.gob,ar","-23.2041207","-65.3484352","","","Activo"
"424","Coyaguayma","","Coyaguayma","AR-Y","1470","7265","JUJ030","Jujuy","Rinconada","Coyaguaima","Mina Pirquitas","","-22.7267","-66.4083","","","Temporalmente cerrado"
"425","Susques","Orosmayo S/N","CIC Susques","AR-Y","1465","7389","JUJ051","Jujuy","Susques","Susques","Susques","susques@puntodigital.gob.ar","-23.399263","-66.366550","","","Activo"
"426","Quimilí","San Isidro Labrador S/N","SUM Quimilí","AR-G","1634","12592","SGO064","Santiago del Estero","Moreno","Quimili","Quimilí","quimili@puntodigital.gob.ar","-27.6372025","-62.406706","","","Activo"
"427","El Soberbio","Av Rivadavia 404","SUM El Soberbio","AR-N","1546","8581","MIS030","Misiones","Guarani","El Soberbio","El Soberbio","elsoberbio@puntodigital.gob.ar","-27.294285","-54.202541","Lunes 08:00 a 20:00 , Martes 08:00 a 20:00 , Miércoles 08:00 a 20:00 , Jueves 08:00 a 20:00 , Viernes 08:00 a 20:00 ","","Activo"
"428","Gral. Lavalle","De la Serna 1120","Biblioteca Publica Municipal Gral. Lavalle","AR-B","1244","922","BUE050","Buenos Aires","General Lavalle","General Lavalle","General Lavalle","","-36.406516","-56.942480","","","Próximamente"
"430","Cipolletti","Domingo Savio 3325","PD Cipolletti","AR-R","1569","9167","RNO009","Río Negro","General Roca","Cipolletti","Cipolletti","cipolletti@puntodigital.gob.ar","-38.9205584","-67.9512733","","","Activo"
"432","Rosario de Lerma","EVA PERON S/N","Rosario de Lerma","AR-A","66147","10233","SAL047","Salta","","Rosario de Lerma","Rosario de Lerma","","-24.9861111","-65.5870776","","","Activo"
"433","El Carril","General Güemes 930","Centro Tecnológico Comunitario","AR-A","66042","9561","SAL014","Salta","","El Carril","El Carril","","-25.0780966","-65.4906218","","","Activo"
"434","Viedma","Álvaro Barros y Juan M. de Rosas","Viedma","AR-R","1573","9042","RNO037","Río Negro","Adolfo Alsina","Viedma","Viedma","viedma@puntodigital.gob.ar","-40.8169142","-63.0042510","Lunes 14:00 a 20:00 , Martes 14:00 a 20:00 , Miércoles 14:00 a 20:00 , Jueves 14:00 a 20:00 , Viernes 14:00 a 20:00 ","","Activo"
"435","Doblas","Av. Belgrano 156","Casa de la Cultura","AR-L","1490","7496","LAP022","La Pampa","Atreuco","Doblas","Doblas","doblas@puntodigital.gob.ar","-37.1491855","-64.0127747","","","Activo"
"436","Gral. Fernández Oro","Sarmiento 338","Edificio Municipal","AR-R","1569","9173","RNO017","Río Negro","General Roca","General Fernandez Oro","General Fernández Oro","fernandezoro@puntodigital.gob.ar","-38.952857","-67.921077","","","Activo"
"437","Ingeniero Huergo","Misiones 585","Edificio Municipal","AR-R","1569","9176","RNO021","Río Negro","General Roca","Ingeniero Luis A. Huergo","Ingeniero Luis A. Huergo","ingenierohuergo@puntodigital.gob.ar","-39.065757","-67.236658","Lunes 07:00 a 14:00 , Martes 07:00 a 14:00 , Miércoles 07:00 a 14:00 , Jueves 07:00 a 14:00 , Viernes 07:00 a 14:00 ","","Activo"
"438","Comuna Luis Palacios","Juan Pablo Ravena 765","Centro Cultural Luis Palacios","AR-S","1687","11650","SFE203","Santa Fe","San Lorenzo","Luis Palacios","Luis Palacios","luispalacios@puntodigital.gob.ar","-32.7805978","-60.9081746","Lunes 08:00 a 20:00 ","","Activo"
"439","San Miguel de Tucumán","Santa Fe 2096","San Miguel de Tucumán","AR-T","1659","13378","TUC086","Tucumán","Capital","San Miguel de Tucuman","San Miguel de Tucumán","tucumancasaciudad@puntodigital.gob.ar","-26.8148773","-65.2267142","","","Activo"
"440","Puan","Garay 35","PD Puan","AR-B","1294","1782","BUE099","Buenos Aires","Puan","Puan","Puán","jonatan.griffiths@gmail.com","-37.5434322","-62.7692872","Lunes 08:30 a 12:30 - 15:00 a 18:00 , Martes 08:30 a 12:30 - 15:00 a 18:00 , Miércoles 08:30 a 12:30 - 15:00 a 18:00 , Jueves 08:30 a 12:30 - 15:00 a 18:00 , Viernes 08:30 a 12:30 - 15:00 a 18:00 ","","Activo"
"441","Coronel Pringles","Sáenz Peña 854","Coronel Pringles","AR-B","1225","579","BUE031","Buenos Aires","Coronel Pringles","Coronel Pringles","Coronel Pringles","coronelpringles@puntodigital.gob.ar","-37.9845292","-61.3576209","","","Activo"
"442","San Agustín","Santa Fe y Cordoba","San Agustín","AR-S","1700","11384","SFE271","Santa Fe","Las Colonias","San Agustin","San Agustín","sanagustin@puntodigital.gob.ar","-31.6834386","-60.9376032","","","Activo"
"443","Tolhuin","Lucas Bridges 328","PD Tolhuin","AR-V","1723","13535","TDF002","Tierra del Fuego","Tolhuin","Tolhuin","Tolhuin","tolhuin@puntodigital.gob.ar","-54.510339","-67.195394","","","Activo"
"444","Río Grande","Pellegrini 520","PD Río Grande","AR-V","1641","13534","TDF001","Tierra del Fuego","Rio Grande","Rio Grande","Río Grande","riogrande@puntodigital.gob.ar","-53.768878","-67.717469","","","Temporalmente cerrado"
"445","Magdalena","Rivadavia","PD Magdalena","AR-B","1271","1393","BUE076","Buenos Aires","Magdalena","Magdalena","Magdalena","magdalena@puntodigital.gob.ar","-35.0800858","-57.5182027","","","Activo"
"446","Baradero","Sánchez de Bustamante 3045","PD Baradero","AR-B","1205","277","BUE010","Buenos Aires","Baradero","Baradero","Baradero","baradero@puntodigital.gob,ar","-33.8221874","-59.5210649","","","Activo"
"447","San Fernando del Valle de Catamarca","Av. Güemes","PD San Fernando del Valle de Catamarca","AR-K","1343","2578","CAT026","Catamarca","Capital","San Fernando del Valle de Catamarca","San Fernando del Valle de Catamarca","sanfernandocatamarca@puntodigital.gob.ar","-28.475950","-65.772131","","","Activo"
"448","Belén","Calle S/N S/N","PD Belén","AR-K","1333","2525","CAT005","Catamarca","Belen","Belen","Belén","belen@puntodigital.gob.ar","-27.6723388","-67.0261967","Lunes 16:00 a 20:00 - 07:00 a 13:00 , Martes 16:00 a 20:00 - 07:00 a 13:00 , Miércoles 16:00 a 20:00 - 07:00 a 13:00 , Jueves 16:00 a 20:00 - 07:00 a 13:00 , Viernes 16:00 a 20:00 - 07:00 a 13:00 ","","Activo"
"449","El puestito","Orosmayo S/N","PD el Puestito","AR-T","1651","12994","TUC034","Tucumán","Burruyacu","El Puestito","El Puestito","elpuestito@puntodigital.gob.ar","-26.420522","-64.7848244","","","Activo"
"450","C.C. Cafrune","Av. Carlos Snopek S/N","Centro Cultural Cafrune","AR-Y","1474","7170","JUJ047","Jujuy","Doctor Manuel Belgrano","San Salvador de Jujuy","San Salvador de Jujuy","cccafrune@puntodigital.gob.ar","-24.248402","-65.265139","","","Activo"
"451","Costa Sacate","Resistencia S/N","Nico Córdoba","AR-X","1398","3720","CBA106","Córdoba","Rio Segundo","Costasacate","Costa Sacate","costasacate@puntodigital.gob.ar","-31.6459808","-63.767766","","","Activo"
"452","Rauch","Calle 9 bis 920","Centro Cultural Vieja Usina","AR-B","1298","1851","BUE103","Buenos Aires","Rauch","Rauch","Rauch","","-36.7746713","-59.0989747","","","Activo"
"453","Palma Sola","Av. Roberto Dardo Dominguez S/N","PD Palma Sola","AR-Y","1468","7334","JUJ032","Jujuy","Santa Barbara","Palma Sola","Palma Sola","palmasola@puntodigital.gob.ar","-23.9793078","-64.3109246","","","Activo"
"455","Famatina","Juan Facundo Quiroga - B° Jardín","Casa de la Cultura “Teófilo C. Mercado”","AR-F","1502","7784","LRJ006","La Rioja","Famatina","Famatina","Famatina","famatina@puntodigital.gob,ar","-28.6549219","-67.8058745","Lunes 09:00 a 22:00 , Martes 09:00 a 22:00 , Miércoles 09:00 a 22:00 , Jueves 09:00 a 22:00 , Viernes 09:00 a 22:00 ","","Activo"
"456","Rufino","Italia 127","Rufino","AR-S","1683","11155","SFE266","Santa Fe","General Lopez","Rufino","Rufino","","-34.2628964","-62.7115117","","","Activo"
"463","San Carlos Centro","Belgrano 1535","Campus Universitario Municipal","AR-S","1700","11385","SFE276","Santa Fe","Las Colonias","San Carlos Centro","San Carlos Centro","","","","","","Activo"
"475","Estación Juárez Celman","Los Girasoles S/ N","Estación Juárez Celman ","AR-X","1383","3006","CBA131","Córdoba","Colon","Juarez Celman","Estación Juárez Celman","juarezcelman@puntodigital.gob.ar","-31.2739491","-64.168858","","","Activo"
"476","Parque Educativo Zona Noroeste","Macha S/N","Parque Educativo Zona Noroeste","AR-X","1406","2940","CBA100","Córdoba","Capital","Cordoba","Córdoba","parquenoroeste@puntodigital.gob.ar","-31.316191","-64.28211","","","Activo"
"477","Álvarez","","Álvarez / Santa Fe (provisorio)","AR-S","1684","","SFE008","Santa Fe","Rosario","","Álvarez","","-33.132024","-60.802069","","","Activo"
"481","Monte Cristo","General Paz esq. Sarmiento","Biblioteca Municipal Máximo Astudillo Ceballos","AR-X","1394","3622","CBA258","Córdoba","Rio Primero","Montecristo","Monte Cristo","","-31.3437265","-63.9433694","Lunes 08:00 a 20:00 , Martes 08:00 a 20:00 , Miércoles 08:00 a 20:00 , Jueves 08:00 a 20:00 , Viernes 08:00 a 20:00 ","","Activo"
"485","Colonia Carlos Pellegrini","Yaguareté S/N","Colonia Carlos Pellegrini","AR-W","1415","4809","COR007","Corrientes","San Martin","Colonia Carlos Pellegrini","Colonia Carlos Pellegrini","","-28.536479","-57.1723852","","","Activo"
"487","Riachuelo","Juan José Echazarreta","Riachuelo","AR-W","1419","4303","COR048","Corrientes","Capital","Riachuelo","Riachuelo","","-27.5822404","-58.7459779","Lunes 08:00 a 12:00 - 15:00 a 17:00 , Martes 08:00 a 12:00 - 15:00 a 17:00 , Miércoles 08:00 a 12:00 - 15:00 a 17:00 , Jueves 08:00 a 12:00 - 15:00 a 17:00 , Viernes 08:00 a 12:00 - 15:00 a 17:00 ","","Activo"
"489","Arroyito","","Arroyito","AR-X","1387","3922","CBA020","Córdoba","San Justo","Arroyito","Arroyito","","-31.418201","-63.045909","","","Activo"
"491","La Cruz","Sarmiento 376","La Cruz ","AR-X","1391","2902","CBA168","Córdoba","Calamuchita","La Cruz","La Cruz","lacruz@puntodigital.gob.ar","-32.3030877","-64.4856328","","","Activo"
"499","Ramallo","Av. Costanera – Paseo Viva el Río S/N","Ramallo / Buenos Aires (provisorio)","AR-B","1297","1823","BUE102","Buenos Aires","Ramallo","Ramallo","Ramallo","","-33.485871","-59,989614","","","Activo"
"500","General Villegas","Belgrano 229","CENTRO DE EDUCACIÓN ABIERTA MUNICIPAL (CEAM)","AR-B","1251","1072","BUE057","Buenos Aires","General Villegas","General Villegas","General Villegas","generalvillegas@puntodigital.gob.ar","-35.0301493","-63.0187207","","","Activo"
"502","San Miguel del Monte","","Monte","AR-B","1278","1484","BUE083","Buenos Aires","Monte","San Miguel del Monte","Monte","","","","","","Activo"
"505","Las Flores II","Av. Gral. Paz 594","Subsecretaría de Educación","AR-B","1263","1244","BUE069","Buenos Aires","Las Flores","Las Flores","Las Flores","","-36.0185522","-59.1042711","","","Activo"
"508","Villarino","José de San Martín 526","Villarino","AR-B","1328","2371","BUE133","Buenos Aires","Villarino","Hilario Ascasubi","Villarino","","-39.375476","-62.649469","","","Activo"
"509","Leandro N. Alem","Av. 25 de Mayo 462","Leandro N. Alem","AR-B","1264","1259","BUE070","Buenos Aires","Leandro N. Alem","Leandro N. Alem","Leandro N. Alem","","-34.4931059","-61.5474162","","","Activo"
"513","Justiniano Posse","9 De Julio 780","Justiniano Posse / Córdoba (provisorio)","AR-X","1384","4260","CBA160","Córdoba","Union","Justiniano Posse","Justiniano Posse","justinianoposse@puntodigital.gob.ar","-32.883067","-62.678763","","","Activo"
"514","Maciá / Entre Ríos","Diagonal Raúl Alfonsín 175","Maciá / Entre Ríos","AR-E","1446","6311","ERI035","Entre Ríos","Tala","Macia","Maciá","","-32.1738833","-59.3991","Lunes 08:00 a 12:00 - 16:30 a 20:30 , Martes 08:00 a 12:00 - 16:30 a 20:30 , Miércoles 08:00 a 12:00 - 16:30 a 20:30 , Jueves 08:00 a 12:00 - 16:30 a 20:30 , Viernes 08:00 a 12:00 - 16:30 a 20:30 ","","Activo"
"516","San Fernando del Valle de Catamarca 2","Ricardo Rojas esq. Luis Franco","San Fernando del Valle de Catamarca / Catamarca","AR-K","1343","","CAT026","Catamarca","Capital","","San Fernando del Valle de Catamarca","","-28.4993417","-65.78277777777778","","","Activo"
"519","Río Colorado","Belgrano 590","Río Colorado / Río Negro (provisorio)","AR-R","1577","9216","RNO031","Río Negro","Pichi Mahuida","Rio Colorado","Río Colorado","","-38.9931511","-64.0999113","","","Activo"
"520","Viale","Castilla Mira y Los Quebrachos","NIDO - Viale","AR-E","1439","6271","ERI056","Entre Ríos","Parana","Viale","Viale","","-31.866593","-59.995888","","","Activo"
"524","Crespo","Mendoza 855","NIDO - Dr. Adolfo Goldenberg","AR-E","1439","6250","ERI015","Entre Ríos","Parana","Crespo","Crespo","","-32.011737","-60.183471","","","Activo"
"527","La Quiaca","Pellegrini  esq. Rivadavia","La Quiaca","AR-Y","1462","7485","JUJ027","Jujuy","Yavi","La Quiaca","La Quiaca","laquiaca@puntodigital.gob.ar","-22.1030601","-65.5957959","","","Activo"
"529","Anguil","Malvinas Argentinas s/n","Anguil","AR-L","1480","7509","LAP007","La Pampa","Capital","Anguil","Anguil","","-36.525649","-64.01147","Lunes 09:00 a 13:00 - 16:00 a 20:00 , Martes 09:00 a 13:00 - 16:00 a 20:00 , Miércoles 09:00 a 13:00 - 16:00 a 20:00 , Jueves 09:00 a 13:00 - 16:00 a 20:00 , Viernes 09:00 a 13:00 - 16:00 a 20:00 ","","Activo"
"530","Laboulaye","","Laboulaye / Córdoba (provisorio)","AR-X","1407","","CBA193","Córdoba","Presidente Roque Saenz Peña","","Laboulaye","","-34.1266667","-63.3911111","","","Activo"
"531","Gral. Alvear","Calle 7","Multiespacio Cultural Bodega Faraón","AR-M","1515","8054","MZA001","Mendoza","General Alvear","General Alvear","General Alvear","generalalvear@puntodigital.gob,ar","-34.9781655","-67.6377169","","","Activo"
"532","Inriville","uruguay 110","Terminal de Ómnibus","AR-X","1386","3294","CBA154","Córdoba","Marcos Juarez","Inriville","Inriville","inriville@puntodigital.gob.ar","-32.9431450","-62.2359460","","","Activo"
"539","Banda del Río Salí","Fray Luis Beltrán 480","Banda del Río Salí","AR-T","1646","13091","TUC012","Tucumán","Cruz Alta","Banda del Rio Sali","Banda del Río Salí","","-26.845971","-65.1638347","Lunes 08:00 a 12:59 - 15:00 a 20:00 , Martes 08:00 a 13:00 - 15:00 a 20:00 , Miércoles 08:00 a 13:00 - 15:00 a 20:00 , Jueves 08:00 a 13:00 - 15:00 a 20:00 , Viernes 08:00 a 13:00 - 15:00 a 20:00 ","","Activo"
"542","Cote-Lai","Güemes 205","Cote-Lai","AR-H","1349","5656","CHA017","Chaco","Tapenaga","Cote Lai","Cote-Lai","cotelai@puntodigital.gob.ar","-27.5299958","-59.5751821","","","Activo"
"543","Caraguatay / Misiones (provisorio)","","Caraguatay / Misiones (provisorio)","AR-N","1541","","MIS015","Misiones","Montecarlo","","Caraguatay","","","","","","Activo"
"544","Aristóbulo del Valle / Misiones (provisorio)","","Aristóbulo del Valle / Misiones (provisorio)","AR-N","1536","","MIS004","Misiones","Cainguas","","Aristóbulo del Valle","","","","","","Activo"
"545","Polideportivo Libertad","Ituzaingó 8350","Polideportivo Libertad","AR-B","1247","981","BUE053","Buenos Aires","General Pueyrredon","Mar del Plata","General Pueyrredón","","-37.9612497","-57.5996668","","","Activo"
"546","San Nicolás de los Arroyos","Av. Morteo 149","Estación de trenes de San Nicolás","AR-B","1312","2060","BUE117","Buenos Aires","San Nicolas","San Nicolas de los Arroyos","San Nicolás de los Arroyos","","-33.3444939","-60.2274636","","","Próximamente"
"547","Godoy Cruz - Polideportivo","Chapadmalal s/n","Polideportivo Municipal N° 7 Nicolino Locche","AR-M","1516","8056","MZA002","Mendoza","Godoy Cruz","Godoy Cruz","Godoy Cruz","","-32.909731","-68.760454","Lunes 14:00 a 17:00 , Martes 15:30 a 18:30 , Miércoles 15:30 a 18:30 , Jueves 15:30 a 18:30 , Viernes 15:30 a 18:30 ","","Activo"
"549","Estancia Vieja","","Estancia Vieja / Córdoba (provisorio)","AR-X","1396","","CBA133","Córdoba","Punilla","","Estancia Vieja","","-31.379564","-64.516309","","","Activo"
"557","San Andrés de Giles 2","Rawson y Calle 51 S/N","Municipal (CIC)","AR-B","1306","1996","BUE111","Buenos Aires","San Andres de Giles","San Andres de Giles","San Andrés de Giles","sanandresdegiles2@puntodigital.gob.ar","-34.4550254","-59.4320445","Lunes 09:00 a 18:00 , Martes 09:00 a 18:00 , Miércoles 09:00 a 18:00 , Jueves 09:00 a 18:00 , Viernes 09:00 a 18:00 ","","Activo"
